"Data Source","World Development Indicators",

"Last Updated Date","2019-04-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Brazil","BRA","Foreign direct investment, net outflows (BoP, current US$)","BM.KLT.DINV.CD.WD","","","","","","","","","","","14000000","1000000","19000000","33100000","53800000","112000000","183000000","146000000","124000000","196000000","367000000","207000000","376000000","187000000","42000000","81000000","143000000","138000000","175000000","523000000","665000000","1014000000","137000000","491000000","1037000000","1384000000","885000000","1042000000","2721000000","1498000000","2497066000","-1489093000","2478504000","228789000","9486289000","2910390869.14063","28798368645.1416","17061251190.3686","26115312437.8662","-4551874100","26763010595.47","16067117026.88","5207573379.48","14941767787.44","26039686230.16","13518353655.3","12816185879.34","6268376579.92","",
"Brazil","BRA","Travel services (% of service imports, BoP)","BM.GSR.TRVL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brazil","BRA","Transport services (% of service imports, BoP)","BM.GSR.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brazil","BRA","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","16950000000","17841000000","18622000000","21597000000","28493000000","36250000000","38873000000","39773000000","31286000000","30334000000","29737000000","30522000000","30250000000","32758000000","38036000000","40949000000","38806000000","37099000000","46486000000","54788000000","77855000000","83545000000","96827000000","98946000000","85587000000","93083055702.0768","94648790824.2565","82264748226.6809","84597978211.1414","102714300082.888","125772626232.057","153426051627.786","198574230624.006","273319677961.263","217207488600","331602228729.85","394642003063.36","377031571821.71","376121422930.12","376017758993.38","283351805544.46","257520209917.2","284818696023.45","",
"Brazil","BRA","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","223000000","263000000","170000000","211000000","36000000","38000000","29000000","31000000","26000000","17000000","30000000","34000000","41000000","48000000","70000000","54000000","53000000","55000000","121000000","239000000","529000000","797000000","887000000","1075000000","1283000000","1414582000","1244319000","1228789000","1227928000","1196933000","1404494000","1663677000","2259433000","2697171000","2512044100","3225748878.83","3747622856.32","4198155186.27","4566857589.46","5922655346.91","5250459024.08","5140803656.34","5211813393.18","",
"Brazil","BRA","Service imports (BoP, current US$)","BM.GSR.NFSV.CD","","","","","","","","","","","","","","","","2504000000","2603000000","2793000000","3074000000","3799000000","4871000000","5138000000","5397000000","4131000000","3696000000","3790000000","4389000000","4316000000","5302000000","5917000000","7523000000","7210000000","7430000000","9555000000","10254000000","13630000000","12717000000","15301000000","16704000000","13798000000","16265448702.0768","16645245627.3637","14075397499.4464","14897717451.3368","16647139025.57","23471147333.4596","28149406188.9351","37172915001.2415","47140404693.3313","46974141400","60827829399.94","74148583665.49","78984426905.79","84382714980.34","88072140088.13","70723366749.08","63747069972.48","68328803086.49","",
"Brazil","BRA","Goods imports (BoP, current US$)","BM.GSR.MRCH.CD","","","","","","","","","","","","","","","","12042000000","12347000000","12023000000","13631000000","17961000000","22955000000","22091000000","19395000000","15429000000","13916000000","13168000000","14044000000","15052000000","14605000000","18263000000","20661000000","21041000000","20554000000","25301000000","33241000000","49663000000","53301000000","59838000000","57711000000","49009000000","55311052000","54980803000","46703552000","47809486000","62348102992.6237","73139777858","91349560988","120617446250","173106690502","127723322400","182833107441.09","227880782877.57","224863618124.68","241188704187.94","230727005039.64","172422194271.52","139415942523.31","153214506722.92","",
"Brazil","BRA","Insurance and financial services (% of service imports, BoP)","BM.GSR.INSF.ZS","","","","","","","","","","","","","","","","2.11661341853035","2.80445639646562","2.14822771213749","0.748210800260247","0.816004211634641","1.04701293368918","1.26508369015181","1.87141004261627","1.98499152747519","4.05844155844156","3.58839050131926","4.03280929596719","5.60704355885079","3.77216144851","2.90687848571911","2.44583277947627","2.6629680998613","2.32839838492598","7.1585557299843","2.55510044860542","9.22964049889949","2.95667217110954","0.326776027710607","0.897988505747126","6.29076677779388","6.06296216023899","6.48367121856002","8.86876643657741","8.76077971186585","6.90018866446434","6.12923698808379","5.73811794223584","5.69032049256658","5.96149773529773","7.2950093346464","4.96478462477074","4.52009213809148","4.07734512847864","3.5352657328637","2.77450992572092","3.31615514562662","3.49171378629782","3.01792937111717","",
"Brazil","BRA","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","14546000000","14950000000","14816000000","16705000000","21760000000","27826000000","27229000000","24792000000","19560000000","17612000000","16958000000","18433000000","19368000000","19907000000","24180000000","28184000000","28251000000","27984000000","34856000000","43495000000","63293000000","66018000000","75139000000","74415000000","62807000000","71576500702.0768","71626048627.3636","60778949499.4464","62707203451.3367","78995242018.1936","96610925191.4596","119498967176.935","157790361251.242","220247095195.331","174697463800","243660936841.03","302029366543.06","303848045030.47","325571419168.28","318799145127.77","243145561020.6","203163012495.79","221543309809.41","",
"Brazil","BRA","Primary income payments (BoP, current US$)","BM.GSR.FCTY.CD","","","","","","","","","","","","","","","","2404000000","2891000000","3806000000","4892000000","6733000000","8424000000","11644000000","14981000000","11726000000","12722000000","12779000000","12089000000","10882000000","12851000000","13856000000","12765000000","10555000000","9115000000","11630000000","11293000000","14562000000","17527000000","21688000000","24531000000","22780000000","21506555000","23022742196.8929","21485798727.2345","21890774759.8047","23719058064.6948","29161701040.597","33927084450.8514","40783869372.7644","53072582765.9323","42510024800","87941291888.82","92612636520.3","73183526791.24","50550003761.84","57218613865.61","40206244523.86","54357197421.41","63275386214.04","",
"Brazil","BRA","Communications, computer, etc. (% of service imports, BoP)","BM.GSR.CMCP.ZS","","","","","","","","","","","","","","","","24.241214057508","27.2378025355359","35.4815610454708","39.622641509434","35.9041853119242","34.9620201190721","36.7263526664072","35.7420789327404","38.7315419995159","34.4155844155844","35.6728232189974","37.4800637958533","39.2029657089898","38.4571859675594","37.079601149231","37.7907749567991","37.3370319001387","35.7335127860027","31.1250654107797","34.4841037643846","23.3382245047689","29.904851773217","32.4031109077838","36.3924808429119","40.7957675025366","43.5154549354441","47.9192207706898","49.2750417902783","53.1459065851027","49.08970236536","52.0643742991612","50.4494835021855","49.3351370383365","48.7041384770222","52.5418005830757","50.5752606764402","48.8193974958655","50.4985074995919","49.227889014709","51.6860076310501","57.1253348410136","59.9807362144749","53.417823735093","",
"Brazil","BRA","Trade in services (% of GDP)","BG.GSR.NFSV.GD.ZS","","","","","","","","","","","","","","","","2.8809457285187","2.37165768148327","2.27051759066808","2.20317746539718","2.34431790164393","2.81162058294676","2.80883647458416","2.55820116974059","2.87991635889911","2.69969111533399","2.63565374261578","2.31411360591747","2.13136301346024","2.29450970650689","2.12619824217518","2.44289565268957","1.74650831038715","2.875192602083","3.08954863967832","2.71665903402737","2.56920078243108","2.05508663909512","2.43297204664837","2.8191895312456","3.35308357081654","3.7689023645637","4.4625660795296","4.46265218883478","4.3837172478262","4.24182730361502","4.31199004680344","4.21115420168229","4.37533822356681","4.57541026281648","4.48119991952308","4.14235748420434","4.24778898152639","4.7785672489613","4.94956733361523","5.21326605071019","5.80015691678163","5.40269935496068","5.00620600362348","",
"Brazil","BRA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1346.3","1381.5","1322.4","1256.4","1428.3","1321.3","1402.2","1350.5","1302.8","1408.8","1290.8","1299.7","1411.7","1455.8","1358.8","1444.6","1452.5","1210.1","1301.3","1575.7","1611.1","1544.8","1614.6","1677.3","1827.8","1664.7","1882.1","1858.8","1999.7","1755.1","1850.7","2142.5","2354.6","2285","2513.1","2422.2","2521.8","2580.4","2732","2643.3","3147.6","2844.8","3385.4","3131.8","2882.6","3210.5","3553.1","3831.3","3532.1","4040.6","4037.5","4584.5","4826.4","4640.4","5000.2","4180.8","5208.5","",
"Brazil","BRA","Surface area (sq. km)","AG.SRF.TOTL.K2","","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770","8515770",
"Brazil","BRA","Livestock production index (2004-2006 = 100)","AG.PRD.LVSK.XD","","13.67","13.97","14.12","15.15","16.01","16.11","16.48","17.99","18.87","19.32","19.22","20.93","21.91","21.87","23.46","25.41","25.66","27.01","28.68","31.9","32.92","33.3","34.36","35","36.08","37.72","40.41","42.82","44.19","44.88","49.03","51.65","53.47","56.53","62.21","66.49","67.04","68.44","74.18","77.62","80.41","85.71","89.6","96.3","100.89","102.81","107.66","111.44","111.31","116.56","118.8","121.38","127.45","128.25","127.94","127","","",
"Brazil","BRA","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","15.69","16.23","16.76","17.61","19.64","19.13","20.59","21.27","21.97","23.42","23.91","25.4","25.38","26.77","28.07","30.95","32.33","31.58","33.06","37.41","38.19","40.16","40.11","43.15","46.25","45.1","49.04","51.39","53.51","51.4","53.73","56.89","57.45","62.05","66.37","65.72","69.09","69.94","75.19","76.96","81.12","86.45","94.21","97.44","99.4","103.17","110.88","116.63","116.91","123.98","129.15","127.29","136.83","137.01","140.58","136.5","","",
"Brazil","BRA","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","23.31","24.67","24.82","24.47","29.29","26.84","29.56","29.61","30.41","31.12","33.58","34.71","32.75","36.25","36.6","37.55","41.21","39.41","41.11","45.45","47.54","48.78","47.47","52.22","58.65","53.93","59.99","60.94","63.55","59.02","60.09","64.06","62.89","68.28","70.17","65.71","70.41","71.17","75.81","77.55","82.35","87.29","95.49","98.99","97.95","103.06","112.28","121.77","118.93","126.69","135.56","130.91","140.64","142.82","148.49","142.65","","",
"Brazil","BRA","Cereal production (metric tons)","AG.PRD.CREL.MT","","15036353","15918336","16616892","16469226","20350793","17867924","20322328","20418801","20549860","23698316","22814265","22703928","23721606","26240014","26238419","31143200","30913834","24033646","27147322","33217492","32050567","33838263","29197566","32711289","36011139","37298400","44148398","42905037","43934410","32490390","36682063","44057994","43073467","45845332","49641823","42436960","44874820","40742023","47631962","46527202","57125393","50875594","67454329","63953364","55670925","59148978","69441634","79745466","70914791","75160152","77586276","89908244","100901726","101402184","106028113","84128732","117784130","",
"Brazil","BRA","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","32.5526720318293","34.1666666666667","35.7692307692308","38.1481481481481","40.7142857142857","42.7586206896552","44.8333333333333","45.3125","47.0909090909091","47.3914285714286","49.5945945945946","52.8947368421053","56.025641025641","57.5609756097561","76.9316666666667","81.3953488372093","84.0909090909091","97.2727272727273","108.017817371938","121.156666666667","124.780701754386","126.170212765957","131.276595744681","136.093418259023","140.868710359408","138.531224489796","139.65595959596","141.323293172691","143.544088176353","143.79728103234","142.557790684257","145.506244812077","146.613347619777","147.645084842165","136.283435815291","138.916312350928","138.813075378971","138.711512484465","138.368704272781","138.026256666494","134.735826378426","129.150786940687","122.653711668781","115.794780979701","114.178174299059","113.326957922287","","","","","","","","","","","","",
"Brazil","BRA","Urban land area (sq. km)","AG.LND.TOTL.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","134981.375","","","","","","","","","","134981.375","","","","","","","","","","134981.375","","","","","","","","",
"Brazil","BRA","Rural land area (sq. km)","AG.LND.TOTL.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8241430","","","","","","","","","","8241430","","","","","","","","","","8241430","","","","","","","","",
"Brazil","BRA","Land area (sq. km)","AG.LND.TOTL.K2","","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140","8358140",
"Brazil","BRA","Average precipitation in depth (mm per year)","AG.LND.PRCP.MM","","","1761","","","","","1761","","","","","1761","","","","","1761","","","","","1761","","","","","1761","","","","","1761","","","","","1761","","","","","1761","","","","","1761","","","","","1761","","1761","","","","",
"Brazil","BRA","Agricultural irrigated land (% of total agricultural land)","AG.LND.IRIG.AG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.63279371224119","1.63968222413653","","","","","","","","","","","",
"Brazil","BRA","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.4098878458604","65.1056185945677","64.8013568210152","64.4970875697225","64.19282579617","63.8885565448772","63.5842872935845","63.280025520032","62.9757562687392","62.6714907563166","62.367225243894","62.0193009449471","61.6713766460002","61.3234523470533","60.9755280481064","60.6276037491595","60.4295707537801","60.2315340195307","60.0335010241513","59.8354642899018","59.6374312945225","59.5197017518252","59.4019722091279","59.2842426664306","59.1665131237333","59.048783581036","58.9310540383387","","",
"Brazil","BRA","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5467050","5441618.75","5416188.125","5390756.875","5365326.25","5339895","5314463.75","5289033.125","5263601.875","5238170.9375","5212740","5183660","5154580","5125500","5096420","5067340","5050788.125","5034235.9375","5017684.0625","5001131.875","4984580","4974740","4964900","4955060","4945220","4935380","4925540","","",
"Brazil","BRA","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.607906215","","","","","","","","","","0.607906215","","","","","","","","","","0.607906215","","","","","","","","",
"Brazil","BRA","Urban land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.040895286","","","","","","","","","","0.040895286","","","","","","","","","","0.040895286","","","","","","","","",
"Brazil","BRA","Urban land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.UR.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3425.557373","","","","","","","","","","3425.557373","","","","","","","","","","3425.557373","","","","","","","","",
"Brazil","BRA","Rural land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.567010929","","","","","","","","","","0.567010929","","","","","","","","","","0.567010929","","","","","","","","",
"Brazil","BRA","Rural land area where elevation is below 5 meters (sq. km)","AG.LND.EL5M.RU.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47495.16797","","","","","","","","","","47495.16797","","","","","","","","","","47495.16797","","","","","","","","",
"Brazil","BRA","Permanent cropland (% of land area)","AG.LND.CROP.ZS","","0.751124053916302","0.743347204043005","0.743107916354596","0.746697231680733","0.729229230426865","0.741073971003118","0.740475751782095","0.744543642485051","0.751124053916302","0.748850820876415","0.757584821503349","0.758183040724372","0.749090108564824","0.746936519369142","0.767634904416533","0.802451263080063","0.831524717221774","0.866101788196895","0.898884201508948","0.940879190824753","0.900200283795198","0.853778472243825","0.79216189247847","0.756627670749712","0.710804078419361","0.724443476658682","0.704821886209133","0.752200848514143","0.79347797476472","0.804844139964155","0.836190827145753","0.861076746740303","0.925564778766568","0.891944858545083","0.890269844726219","0.902353872990881","0.898764557664744","0.895270934046032","0.891729522993453","0.888188053521029","0.884646584048604","0.881057268722467","0.877587597240534","0.873998281914397","0.870480764578752","0.866939295106328","0.867417870483146","0.867417870483146","0.84947129385246","0.84947129385246","0.84947129385246","0.837506909432003","0.813578140591088","0.786299344112446","0.786060056424037","0.786060056424037","","",
"Brazil","BRA","Land under cereal production (hectares)","AG.LND.CREL.HA","","11168641","11522315","12565288","13107902","14247927","13523268","14493244","15119971","15774034","16821700","17674109","17468377","16803961","18023969","19309530","21558886","21283876","19860058","20861400","21080553","19893608","21903982","18083861","19502145","19702168","22404844","23456712","23082577","21970521","18512400","19821126","20564117","18293707","20063935","19752837","17519708","17794686","15788868","17435114","17601718","18148670","17883426","19925261","20420482","19313005","18423582","19543770","20814408","20077516","18601205","19216441","19611226","20906133","21851934","21204706","20122672","22613700","",
"Brazil","BRA","Arable land (% of land area)","AG.LND.ARBL.ZS","","2.64628254611672","2.87145226090972","3.11073994931887","3.23038379352344","3.35002763772801","3.46967148193258","3.58931532613715","3.8286030145463","3.94824685875087","4.18753454716001","4.42682223556916","4.54646607977373","4.6661099239783","4.90539761238745","5.02504145659202","5.14468530079659","5.26432914500116","5.26432914500116","5.37200860478528","5.38397298920573","5.45575929572848","5.62326067761488","5.62326067761488","5.63522506203533","5.65915383087625","5.86254836602402","5.92237028812631","5.95826344138768","5.97022782580813","6.0636696681319","6.22124061094933","6.19791006132944","6.25306587350774","6.31061456257014","6.94640195067324","6.92235353798812","6.9139784688938","6.90550759125236","6.90904923598432","6.91259041335752","7.06748152100826","7.35857499395799","7.7330602263183","8.17490494296578","8.27420933365558","8.31979363829752","8.18220321746226","8.40498005537117","8.42771238577004","8.41849980976629","8.64701955219702","8.68698059616135","9.18410076883134","9.69198888747975","9.75252867264726","9.68827992830941","","",
"Brazil","BRA","Arable land (hectares per person)","AG.LND.ARBL.HA.PC","","0.29747781501832","0.313425388459426","0.329723206625651","0.332640726061566","0.335337293028026","0.337846500467702","0.340169307707155","0.35336834683598","0.355086613587602","0.367158055972784","0.378598110748358","0.379455110051069","0.380175215543263","0.390218397337447","0.390290682925061","0.390153321363429","0.389836373890188","0.380696378294323","0.379406825060651","0.371410438817224","0.36765029568275","0.370232182448214","0.361866031020496","0.354666847950874","0.348623942603497","0.353791982906158","0.350384213632497","0.345829630074378","0.340168560406857","0.339338949567815","0.342144829331167","0.335155060860828","0.332610627749611","0.330264922058887","0.357733900199962","0.350838882582343","0.34490998498769","0.339172487209016","0.334261714617782","0.329609183549888","0.332325048338777","0.341402450336376","0.354193549090657","0.369858018410005","0.36998703400269","0.367901765096781","0.35800242873982","0.364029192000961","0.361423535863713","0.357542347512696","0.363753609904655","0.362019565889343","0.379242719253199","0.396678699405684","0.395766972825895","0.389958501174544","","",
"Brazil","BRA","Arable land (hectares)","AG.LND.ARBL.HA","","22118000","24000000","26000000","27000000","28000000","29000000","30000000","32000000","33000000","35000000","37000000","38000000","39000000","41000000","42000000","43000000","44000000","44000000","44900000","45000000","45600000","47000000","47000000","47100000","47300000","49000000","49500000","49800000","49900000","50681000","51998000","51803000","52264000","52745000","58059000","57858000","57788000","57717199.21875","57746800.78125","57776398.4375","59071000","61504000","64634000","68327000","69157000","69538000","68388000","70250000","70440000","70363000","72273000","72607000","76762000","81007000","81513000","80976000","","",
"Brazil","BRA","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","18.0101075119584","18.6540306814674","19.3237969213246","19.8657835355713","20.386712833238","20.9489192571553","21.4867183368549","22.1607917551034","23.1843448422735","23.3780482260407","23.8847399062471","24.2681984269227","24.6300014117974","25.1303519682609","25.5339106547629","25.8439078550969","26.1481621509092","26.3263118349298","26.6223107054919","26.833482090513","27.0184514736532","27.2950680414542","27.3770240747343","27.508991234892","27.6426334088685","28.0032399553011","28.2109416688402","28.4377863974521","28.646564905589","28.9069099105782","29.305682843312","29.5172131598657","29.8467123068051","30.080616022225","30.9245836992441","30.990028882024","31.0554740648039","31.1207996037396","31.1982091709399","31.2756187381403","31.5219654133575","31.8094695709811","32.1206632097572","32.5589186110785","32.5948828028724","32.6369263974999","32.4998145520415","32.7225913899504","32.7273771437186","32.7181645677148","32.9466843101456","32.9746809696894","33.4478723735185","33.9284816956883","33.9887821931674","33.9245334488295","","",
"Brazil","BRA","Agricultural land (sq. km)","AG.LND.AGRI.K2","","1505310","1559130","1615110","1660410","1703950","1750940","1795890","1852230","1937780","1953970","1996320","2028370","2058610","2100430","2134160","2160070","2185500","2200390","2225130","2242780","2258240","2281360","2288210","2299240","2310410","2340550","2357910","2376870","2394320","2416080","2449410","2467090","2494630","2514180","2584720","2590190","2595660","2601120","2607590","2614060","2634650","2658680","2684690","2721320","2724325.9375","2727840","2716380","2735000","2735400","2734630","2753730","2756070","2795620","2835790","2840830","2835460","","",
"Brazil","BRA","Fertilizer consumption (kilograms per hectare of arable land)","AG.CON.FERT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120.840839620187","152.305241823189","150.94595108815","120.100351374409","124.031867468147","165.169737380827","141.838604982206","118.256743327655","156.189872518227","183.014804975579","177.579045408845","173.934941768062","173.054797733529","160.66217658533","186.096114898241","","",
"Brazil","BRA","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","264.490172269972","315.684800619306","322.15815720138","269.937681288949","261.737007494086","326.585848270781","309.008997833499","269.266612576327","324.868648278904","386.814273991527","365.295523320895","434.529905350507","484.618167961299","449.600950179619","534.957020788408","","",
"Brazil","BRA","Agricultural machinery, tractors","AG.AGR.TRAC.NO","","72000","82000","93000","103000","114000","124000","134500","145000","155400","165870","183500","201000","218500","236000","323113","350000","370000","428000","485000","545205","569000","593000","617000","641000","666309","678803","691297","703790","716285","728779","741272","753766","766260","778754","791248","803742","802173","800604","799035","797466","795898","794329","792760","791191","789622","788053","","","","","","","","","","","","",
"Brazil","BRA","Presence of peace keepers (number of troops, police, and military observers in mandate)","VC.PKP.TOTL.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brazil","BRA","Intentional homicides (per 100,000 people)","VC.IHR.PSRC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.7295736165923","24.7395466282631","25.3037856092223","25.6614767508452","24.0226772500913","23.349664297236","23.8535443936115","23.3606164568557","23.7771949821553","22.8419264190528","21.9882217380859","24.2009167720386","26.4528021384897","26.7592342603254","27.9565761326428","28.3833762276312","29.5279564980517","","",
"Brazil","BRA","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.055078545172","46.0523324628979","47.2420964687467","47.9655849598964","44.8141248022401","43.4577403158843","44.4003706798897","43.6267611336961","44.3552667942054","42.5120601153473","40.8254461429571","44.8953699401778","49.2339438128893","49.8122342816841","52.2243027120296","53.1283259302644","","","",
"Brazil","BRA","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.87197363218574","3.92989675837745","3.89643255859004","3.91071164761971","3.75992558399885","3.76563829710605","3.85555072548455","3.64927174216747","3.77626554940956","3.73656435509081","3.7041373151447","4.12728620634295","4.36920948739957","4.42613761776422","4.46129771209202","4.44089786908532","","","",
"Brazil","BRA","Internally displaced persons, total displaced by conflict and violence (number of people)","VC.IDP.TOCV","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brazil","BRA","Internally displaced persons, new displacement associated with disasters (number of cases)","VC.IDP.NWDS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","309000","523000","230000","170000","35000","82000","150000","59000","14000","71000","",
"Brazil","BRA","Internally displaced persons, new displacement associated with conflict and violence (number of cases)","VC.IDP.NWCV","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brazil","BRA","Battle-related deaths (number of people)","VC.BTL.DETH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brazil","BRA","Travel services (% of commercial service exports)","TX.VAL.TRVL.ZS.WT","","","","","","","","","","","","","","","","7.25971370143149","5.77915376676987","4.76190476190476","5.24691358024691","5.44662309368192","7.53588516746412","11.0958276020174","3.79528464634848","2.36650485436893","3.49087003222342","3.31159056698445","4.85159817351598","5.41114058355438","5.32302092811647","39.8697068403909","37.3178629249865","30.6609547123623","24.9625187406297","26.5764615777381","19.5972597052107","16.1865112406328","15.7525230364195","17.1825536405206","18.5545224006762","27.1724598930481","22.911536846426","22.4369742888091","25.5109211480391","28.488229053314","29.9026549814606","28.0138319005032","25.4199896365452","21.9015251866807","20.0715406683497","20.211576988495","18.0515592836787","17.3105109471778","17.2037599320029","17.813934532359","17.5242272163011","17.6986151167129","18.4962342214412","17.250002480772","",
"Brazil","BRA","Transport services (% of commercial service exports)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","48.5685071574642","50.7739938080495","46.8398268398268","43.3641975308642","50.5446623093682","48.6244019138756","49.8395231545163","57.4468085106383","67.1116504854369","69.6025778732546","75.3135975915705","65.4680365296804","69.4429708222812","59.9636032757052","43.9413680781759","36.3734484619536","44.5838433292534","48.0759620189905","41.8177176410518","45.6715798214656","43.2972522897585","31.3295304958315","24.7098135772072","26.232741617357","19.4852941176471","18.2792187384781","18.536075533095","19.6642953427636","21.0522790645825","22.9948728490843","22.8260641344993","20.3471612919078","18.2908847928525","18.8230433301165","15.4866982638064","16.9514281505444","16.570091705724","14.676848275084","15.0116126723682","14.9674431169724","15.0096329012505","15.5301552401043","17.1932374343544","",
"Brazil","BRA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.29597793330414","6.4608784933595","5.20265281820198","4.91760213184094","3.95392092001941","4.59590046779917","4.88825562206645","6.21331420941061","7.53626361272089","9.41068423339","13.1728546670171","18.7272598749131","19.2461607295241","16.5202990318049","11.9559951190012","11.5927224252856","12.8431484816843","12.0764232711397","11.8659413226512","11.6469356522228","13.1972778587211","11.2241716639737","9.72019416244045","10.4927030694402","9.6506240536066","10.6149903156043","12.3050408206255","13.4487063167767","12.2834699670455","",
"Brazil","BRA","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1165537040","1053130596","902232511","1007316541","900231944","1097107002","1207552572","1575297205","2121994924","2609822218","3394695876","5990406897","6056632979","5223572467","4514943803","5953916611","8031342096","8418095630","9076353529","10285555636","7896042718","8213045702","8414889217","8820260626","8391851904","8228775104","8848309553","9775328335","9924754587","",
"Brazil","BRA","Commercial service exports (current US$)","TX.VAL.SERV.CD.WT","","","","","","","","","","","","","","","","978000000","969000000","1155000000","1296000000","1377000000","1672000000","2181000000","1739000000","1648000000","1862000000","1993000000","1752000000","1885000000","2198000000","3070000000","3706000000","3268000000","4002000000","3917000000","4817000000","6005000000","4558000000","5686000000","7098000000","5984000000","7899295503.96932","7713098823.94955","7831806575.72443","8700674216.57317","10775143551.6266","13784037163.1938","16978311406.5288","22614703577.8683","28822057537.0293","26245160400","29144439692.07","35208048916.74","37073651315.23","36342259362.86","39046701888.6","33019275847.36","32567703438.72","33676596772.93","",
