year,NY.GDP.MKTP.CD,NY.GDP.PCAP.CD,NY.GNP.PCAP.CD,EN.ATM.CO2E.KT,EN.CO2.TRAN.ZS,EN.CO2.MANF.ZS,EN.CO2.ETOT.ZS,EN.CO2.BLDG.ZS,EG.USE.COMM.CL.ZS,SP.POP.TOTL,SP.DYN.CBRT.IN,SP.DYN.CDRT.IN,SM.POP.TOTL,SP.POP.GROW,SP.DYN.LE00.IN,SE.PRE.ENRR,SE.PRM.NENR,SE.SEC.ENRR,SE.TER.ENRR,SE.XPD.TOTL.GD.ZS
1990,461951782000,3093.03747863815,2730,208886.988,44.5861601085482,25.2754409769335,15.1967435549525,8.93894165535957,12.4119469700742,149352145,24.979,7.232,798517,1.79718857171446,65.3,,,,,
1991,602860000000,3966.79548849162,3270,219330.604,44.9599832609719,26.1390385520741,14.651880525187,8.73568028456348,12.4347528522183,151976577,24.37,7.097,,1.74195034923034,65.708,,,,,
1992,400599250000,2591.79711627806,3160,220705.729,44.2440345409024,25.9669919779265,15.2112819988759,8.81406162178734,12.5709516158387,154564278,23.838,6.961,,1.68836383649481,66.144,,,,,
1993,437798577639.752,2786.17135574477,3080,230738.641,44.381468703795,26.1409561360276,14.8299655002464,8.74815179891572,12.7242107235526,157132682,23.365,6.822,,1.64805080730352,66.607,,,,,
1994,558111997497.263,3494.64054135109,3020,242154.012,44.7623574144487,26.0979087452471,14.1872623574144,8.94011406844107,12.4817907211461,159705123,22.94,6.681,,1.62385768787565,67.095,,,,,
1995,769305386140.261,4740.11981310036,3750,258347.484,45.7403829264008,25.8607061303355,13.7888635165993,8.62901809239417,13.0230222923927,162296612,22.54,6.542,741557,1.60964657752956,67.6,,,,,4.56816005706787
1996,850426433004.077,5156.80907521238,4450,284782.887,46.2004472453751,26.2370400487904,13.7344988818866,8.03415328318764,12.7984340554623,164913306,22.139,6.407,,1.59943182585815,68.112,,,,,
1997,883199625314.296,5271.41222240408,5010,300547.32,45.8493364262083,25.964938966422,14.4693311024071,7.6358519983268,12.9405704078017,167545164,21.716,6.282,,1.58330331025512,68.622,,,,,
1998,863723411644.532,5075.63121138013,4830,312289.054,46.8807746322714,25.9516593983295,14.3432626210363,7.56892601079163,13.1583157194481,170170640,21.256,6.17,,1.55487475803984,69.12,,,,,4.75665998458862
1999,599388579960.318,3469.50223647552,4110,320173.104,44.4142468888571,26.4447146330997,16.2172793591761,7.69560863967959,12.87840838628,172759243,20.753,6.073,,1.50972679603471,69.599,,96.9140014648438,,16.0841598510742,3.80062007904053
2000,655420645498.885,3739.11613889057,3920,327983.814,42.9065033697102,27.8026752420376,17.11539119428,7.32099483425131,13.7123337103255,175287587,20.204,5.994,684596,1.45290130985506,70.055,,,,,3.94893002510071
2001,559372276095.115,3146.94890373755,3340,337433.673,42.8079097935557,26.4529728644561,18.2922340817078,7.23056847458761,12.957041179845,177750670,19.618,5.933,,1.39538586350974,70.486,,98.0338516235352,,18.1542797088623,3.84468007087708
2002,507962487685.82,2819.64812003935,3080,332266.87,43.557150523209,27.4148108398175,16.7426884894017,7.1840622484572,13.2458510150284,180151021,19.016,5.889,,1.34136666621426,70.896,,95.7304916381836,109.994216918945,20.6956691741943,3.75037002563477
2003,558319920839.938,3059.58650695164,2970,321621.569,43.546511627907,27.5136798905609,17.140902872777,6.57318741450068,13.7598407191996,182482149,18.42,5.86,,1.28568498624961,71.29,,93.1796188354492,101.868667602539,23.2169895172119,
2004,669316654004.294,3623.0499120237,3330,337826.042,43.9810181747748,26.7521064015237,17.9746263356684,6.36924169545147,13.2391116123765,184738458,17.845,5.843,,1.2288729723919,71.67,,94.42333984375,102.371032714844,24.4912395477295,3.97447991371155
2005,891630177234.637,4770.1838527168,3980,347308.904,44.1030595813205,26.2479871175523,18.6247987117552,6.17713365539452,13.3373502658831,186917361,17.31,5.836,638582,1.1725515129401,72.04,,94.8533401489258,101.2919921875,25.9896297454834,4.47908020019531
2006,1107640289610.63,5860.14578561448,4830,347668.27,44.568990223864,25.9943317517435,18.5014170620641,6.1045123077413,13.7210227010359,189012412,16.832,5.836,,1.11460854678415,72.405,,,,,4.87060022354126
2007,1397084349956.35,7313.55779433182,6160,363212.683,44.1815313675525,27.4936294139061,17.4250697730858,6.02172066496784,13.5625823702339,191026637,16.413,5.841,,1.06001941948644,72.768,53.7242393493652,91.5890579223633,95.1699981689453,30.7866897583008,4.97425985336304
2008,1695824565961.39,8787.61062665204,7580,387631.236,43.4131478340855,26.0369657075512,19.6728851073615,5.72882232889707,12.9093971632582,192979029,16.053,5.848,,1.01686459142158,73.129,57.422721862793,97.5490264892578,96.7201232910156,35.5620994567871,5.26883983612061
2009,1667019783575.07,8553.3813818067,8280,367147.374,45.7642271410075,25.1464331956347,17.6860472285591,6.04229607250755,13.7955018306793,194895996,15.749,5.859,,0.988453746375053,73.488,56.2817497253418,95.5276489257813,96.6654815673828,37.0383987426758,5.46355009078979
2010,2208871646202.82,11224.1540829355,9610,419754.156,45.2513966480447,25.8413623728173,18.6543599708526,5.34639570345181,12.7004383572272,196796269,15.492,5.873,592568,0.970296367127195,73.838,,,,,5.64879989624023
2011,2616201578192.25,13167.4728917533,11010,439412.943,47.1572678970199,26.9873456710901,16.1631458713006,5.15927000179676,13.4916124032512,198686688,15.269,5.895,,0.956012573780753,74.174,53.8761787414551,95.0073776245117,95.2633819580078,43.459831237793,5.73741006851196
2012,2465188674415.03,12291.4668523291,12280,470028.726,47.5748389541493,23.9650435771125,19.3633952254642,4.7461159530125,12.6507405645914,200560983,15.06,5.927,,0.938920327153704,74.488,56.3019409179688,98.0755004882813,92.9924468994141,44.9664115905762,5.85510015487671
2013,2472806919901.67,12216.9044643396,12730,503677.118,46.0993064941395,21.8354640728514,23.4817096138081,4.50889592980746,11.4981042378909,202408632,14.852,5.971,,0.917022961079203,74.777,86.2819519042969,93.7693710327148,102.068588256836,46.8165512084961,5.8388500213623
2014,2455993625159.37,12026.6193906313,12020,529808.16,44.7523213310365,20.6020755430444,26.3098189151716,4.28973572538969,10.8090873277871,204213133,14.635,6.027,,0.887563333488748,75.042,89.8080215454102,94.8408813476563,100.837966918945,49.9135284423828,5.94848012924194
2015,1802214373741.32,8750.22299607324,10090,,,,,,,205962108,14.405,6.092,713568,0.85279920625178,75.284,90.1914291381836,94.7305526733398,100.067123413086,51.0541305541992,6.24105978012085
2016,1796275437087.99,8650.37637254844,8860,,,,,,,207652865,14.163,6.165,,0.817555711392756,75.509,95.6746978759766,95.4714431762695,101.536270141602,50.4885101318359,
2017,2053594877013.22,9812.27853101845,8610,,,,,,,209288278,13.918,6.243,,0.784485491359962,75.723,,,,,
2018,,,,,,,,,,,,,,,,,,,,
