year,NY.GDP.MKTP.CD,NY.GDP.PCAP.CD,NY.GNP.PCAP.CD,EN.ATM.CO2E.KT,EN.CO2.TRAN.ZS,EN.CO2.MANF.ZS,EN.CO2.ETOT.ZS,EN.CO2.BLDG.ZS,EG.USE.COMM.CL.ZS,SP.POP.TOTL,SP.DYN.CBRT.IN,SP.DYN.CDRT.IN,SM.POP.TOTL,SP.POP.GROW,SP.DYN.LE00.IN,NY.ADJ.AEDU.CD,SE.XPD.TOTL.GD.ZS,SE.TER.CUAT.BA.ZS,SL.TLF.ADVN.ZS,SL.TLF.BASC.MA.ZS
1985,232511883406.39,297.456565608629,290,426673.785,13.9990952875123,30.2865809850722,38.0937175700487,11.7905324499082,2.30277092182632,781666671,34.367,12.12,8131017,2.25397150551194,55.83,6699000000,,,,
1986,248986000002.799,311.551280831802,310,457571.927,13.127375499464,32.3652665432219,39.8231166552968,10.5131078842218,2.32313626904013,799181436,33.846,11.891,,2.2159601080356,56.201,7440000000,,,,
1987,279033590769.841,341.621046274505,350,488481.07,12.8766813609133,30.4374364191251,42.3533401152933,10.331185712671,2.03183579124877,816792741,33.283,11.651,,2.1797380854159,56.589,8033000000,,,,
1988,296589001909.868,355.413777133828,390,527563.956,12.6632972116332,29.3977812995246,42.1146185805457,10.832226838566,2.32004135838273,834489322,32.696,11.399,,2.14345676434899,57.003,7911000000,,,,
1989,296042362070.853,347.357469183122,390,579008.299,12.8942911228455,29.3394440569891,43.0148450732291,10.3855733784996,2.23426604255546,852270034,32.098,11.135,,2.10834705945965,57.445,9669000000,,,,
1990,320979034101.132,368.884822247193,380,619154.615,12.1849135574367,27.9029430063536,43.7472898323938,10.7501743933938,2.00733326622036,870133480,31.501,10.862,7493204,2.07432072389489,57.915,11095000000,,,,
1991,270105348343.126,304.153894029494,350,658189.83,11.7451717207026,26.5769466049113,45.2888228611378,10.5024906056104,1.90685429209054,888054875,30.915,10.585,,2.03869120865065,58.409,9044000000,,,,
1992,288208437279.884,318.1034474487,340,699087.881,11.5529889707734,26.0202454296698,46.7911161845926,9.98170189192365,1.89674345503771,906021106,30.346,10.311,,2.00290643233393,58.915,9372000000,,,,
1993,279296029670.864,302.249517868495,330,723697.118,11.0587288817377,24.5647626709574,49.4046661303299,9.67497988736927,1.76740201680595,924057817,29.796,10.047,,1.9712040617553,59.421,8800000000,,,,
1994,327275591370.212,347.351003476755,340,764730.848,10.7980433689408,24.7352300260579,48.7832010118404,9.89896834951161,1.95708222309355,942204249,29.269,9.797,,1.94474337190901,59.921,10013000000,,,73.1093978881836,78.7912979125977
