year,NY.GDP.MKTP.CD,NY.GDP.PCAP.CD,NY.GNP.PCAP.CD,EN.ATM.CO2E.KT,EN.CO2.TRAN.ZS,EN.CO2.MANF.ZS,EN.CO2.ETOT.ZS,EN.CO2.BLDG.ZS,EG.USE.COMM.CL.ZS,SP.POP.TOTL,SP.DYN.CBRT.IN,SP.DYN.CDRT.IN,SM.POP.TOTL,SP.POP.GROW,SP.DYN.LE00.IN,SE.PRE.ENRR,SE.PRM.NENR,SE.SEC.ENRR,SE.TER.ENRR,SE.XPD.TOTL.GD.ZS
1976,1877587000000,8611.40183915427,8980,4613100.668,27.0046188776041,17.3593538770841,36.5894398419356,17.264679884918,4.56987141711148,218035000,14.6,8.8,,0.950220048994522,72.8560975609756,51.7243385314941,,85.5994491577148,54.7400894165039,
1977,2085951000000,9471.3061719314,9610,4742292.745,26.8811693758406,17.8960271259049,37.6079085149153,16.1287016255044,5.02520408131375,220239000,15.1,8.6,,1.00577199618134,73.2560975609756,50.5707015991211,,85.6787796020508,52.9057807922363,
1978,2356571000000,10587.2857560033,10790,4890861.25,27.9054117795038,17.3151787679633,37.1858327306269,16.1059924740312,5.50575392612609,222585000,15,8.7,,1.0595730803427,73.3560975609756,48.2911796569824,,85.3887786865234,53.3581199645996,
1979,2632143000000,11695.5544200307,12230,4901796.244,27.1547188681801,18.7071165887047,37.4919520351714,14.8468021711273,5.24608154657353,225055000,15.6,8.5,,1.10357656509899,73.8048780487805,48.1535797119141,,78.8413619995117,52.5799407958984,
1980,2862505000000,12597.6675101771,13410,4723209.677,27.011292881502,18.6644845514513,39.0819881913326,13.9484170596723,5.4272868628859,227225000,15.9,8.8,16364410,0.959589922764484,73.609756097561,48.5410118103027,,91.1332473754883,53.5398292541504,
1981,3210956000000,13993.166743657,14400,4535800.308,27.2618577532864,18.4623801319624,39.7815186483452,13.1823406006031,5.87790015897125,229466000,15.8,8.6,,0.981415437259678,74.009756097561,52.3826599121094,,89.7818069458008,55.6394309997559,
1982,3344991000000,14438.9762759859,14230,4306748.487,28.4103323766318,16.4385242107212,40.1305434681974,13.7575224516249,6.49436984279888,231664000,15.9,8.5,,0.953317566163514,74.3609756097561,52.6348304748535,,92.9367599487305,56.9019203186035,
1983,3638137000000,15561.4263961128,14590,4341878.347,28.9647800236151,15.023976040262,41.1863889684597,13.3678942306125,6.84776519504243,233792000,15.6,8.6,,0.914378513375149,74.4634146341463,54.5090103149414,,93.0059204101563,57.468318939209,
1984,4040693000000,17134.2860171738,16230,4475192.132,28.5763339204888,15.8014671453098,40.8996856117193,13.3086579410912,7.12941354109965,235825000,15.6,8.7,,0.865817336309961,74.5634146341464,56.5083618164063,,94.8793716430664,58.2801094055176,
1985,4346734000000,18269.4221684235,17510,4492555.377,28.6349185249189,15.5707686683726,41.5340134924064,12.7138790114431,7.83031003085784,237924000,15.8,8.7,19491741,0.886129040850881,74.5634146341464,57.2003898620605,,93.7971420288086,58.1288604736328,
1986,4590155000000,19115.05290818,19160,4495463.308,29.3679633182428,15.090129828942,41.5582153154823,12.4821605251227,8.41396566884746,240133000,15.6,8.7,,0.924164157058979,74.6146341463415,61.0769805908203,93.1825408935547,94.7599182128906,59.2900505065918,
